"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","cmf_ura","TimeFrame","GeoVintage","Source","Location"
"Census Tract","37089931600","NC","37089931600","=""37089931600""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37089931700","NC","37089931700","=""37089931700""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37089931801","NC","37089931801","=""37089931801""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37089931802","NC","37089931802","=""37089931802""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37089931901","NC","37089931901","=""37089931901""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37089931902","NC","37089931902","=""37089931902""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37089932000","NC","37089932000","=""37089932000""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37089980100","NC","37089980100","=""37089980100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37091950101","NC","37091950101","=""37091950101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37091950102","NC","37091950102","=""37091950102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37091950201","NC","37091950201","=""37091950201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37091950202","NC","37091950202","=""37091950202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37091950300","NC","37091950300","=""37091950300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37091950401","NC","37091950401","=""37091950401""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37091950402","NC","37091950402","=""37091950402""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37091980000","NC","37091980000","=""37091980000""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970104","NC","37093970104","=""37093970104""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970105","NC","37093970105","=""37093970105""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970106","NC","37093970106","=""37093970106""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970107","NC","37093970107","=""37093970107""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970108","NC","37093970108","=""37093970108""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970109","NC","37093970109","=""37093970109""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970201","NC","37093970201","=""37093970201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970202","NC","37093970202","=""37093970202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970300","NC","37093970300","=""37093970300""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970401","NC","37093970401","=""37093970401""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093970402","NC","37093970402","=""37093970402""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37093980100","NC","37093980100","=""37093980100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37095920101","NC","37095920101","=""37095920101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37095920102","NC","37095920102","=""37095920102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37095990100","NC","37095990100","=""37095990100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37095990200","NC","37095990200","=""37095990200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060100","NC","37097060100","=""37097060100""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060200","NC","37097060200","=""37097060200""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060300","NC","37097060300","=""37097060300""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060400","NC","37097060400","=""37097060400""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060500","NC","37097060500","=""37097060500""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060601","NC","37097060601","=""37097060601""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060602","NC","37097060602","=""37097060602""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060603","NC","37097060603","=""37097060603""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060701","NC","37097060701","=""37097060701""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060702","NC","37097060702","=""37097060702""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060703","NC","37097060703","=""37097060703""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060801","NC","37097060801","=""37097060801""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060802","NC","37097060802","=""37097060802""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060901","NC","37097060901","=""37097060901""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097060902","NC","37097060902","=""37097060902""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061001","NC","37097061001","=""37097061001""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061002","NC","37097061002","=""37097061002""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061003","NC","37097061003","=""37097061003""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061101","NC","37097061101","=""37097061101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061102","NC","37097061102","=""37097061102""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061103","NC","37097061103","=""37097061103""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061104","NC","37097061104","=""37097061104""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061201","NC","37097061201","=""37097061201""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061202","NC","37097061202","=""37097061202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061203","NC","37097061203","=""37097061203""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061204","NC","37097061204","=""37097061204""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061205","NC","37097061205","=""37097061205""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061301","NC","37097061301","=""37097061301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061302","NC","37097061302","=""37097061302""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061303","NC","37097061303","=""37097061303""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061304","NC","37097061304","=""37097061304""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061401","NC","37097061401","=""37097061401""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061402","NC","37097061402","=""37097061402""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061403","NC","37097061403","=""37097061403""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061404","NC","37097061404","=""37097061404""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061405","NC","37097061405","=""37097061405""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061406","NC","37097061406","=""37097061406""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061407","NC","37097061407","=""37097061407""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061408","NC","37097061408","=""37097061408""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061501","NC","37097061501","=""37097061501""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061502","NC","37097061502","=""37097061502""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061503","NC","37097061503","=""37097061503""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061601","NC","37097061601","=""37097061601""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061603","NC","37097061603","=""37097061603""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061604","NC","37097061604","=""37097061604""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37097061605","NC","37097061605","=""37097061605""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37099940200","NC","37099940200","=""37099940200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37099950200","NC","37099950200","=""37099950200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37099950300","NC","37099950300","=""37099950300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37099950400","NC","37099950400","=""37099950400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37099950500","NC","37099950500","=""37099950500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37099950600","NC","37099950600","=""37099950600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37099950700","NC","37099950700","=""37099950700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37099950800","NC","37099950800","=""37099950800""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37099950900","NC","37099950900","=""37099950900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040101","NC","37101040101","=""37101040101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040102","NC","37101040102","=""37101040102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040103","NC","37101040103","=""37101040103""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040204","NC","37101040204","=""37101040204""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040205","NC","37101040205","=""37101040205""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040206","NC","37101040206","=""37101040206""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040207","NC","37101040207","=""37101040207""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040208","NC","37101040208","=""37101040208""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040209","NC","37101040209","=""37101040209""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040210","NC","37101040210","=""37101040210""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040301","NC","37101040301","=""37101040301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040303","NC","37101040303","=""37101040303""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040304","NC","37101040304","=""37101040304""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040400","NC","37101040400","=""37101040400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040501","NC","37101040501","=""37101040501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040502","NC","37101040502","=""37101040502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040600","NC","37101040600","=""37101040600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040700","NC","37101040700","=""37101040700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040800","NC","37101040800","=""37101040800""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040903","NC","37101040903","=""37101040903""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040904","NC","37101040904","=""37101040904""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040905","NC","37101040905","=""37101040905""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101040906","NC","37101040906","=""37101040906""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041001","NC","37101041001","=""37101041001""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041003","NC","37101041003","=""37101041003""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041004","NC","37101041004","=""37101041004""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041005","NC","37101041005","=""37101041005""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041104","NC","37101041104","=""37101041104""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041105","NC","37101041105","=""37101041105""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041106","NC","37101041106","=""37101041106""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041107","NC","37101041107","=""37101041107""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041108","NC","37101041108","=""37101041108""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041109","NC","37101041109","=""37101041109""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041110","NC","37101041110","=""37101041110""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041111","NC","37101041111","=""37101041111""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041112","NC","37101041112","=""37101041112""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041113","NC","37101041113","=""37101041113""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041203","NC","37101041203","=""37101041203""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041204","NC","37101041204","=""37101041204""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041205","NC","37101041205","=""37101041205""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041206","NC","37101041206","=""37101041206""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041301","NC","37101041301","=""37101041301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041302","NC","37101041302","=""37101041302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041401","NC","37101041401","=""37101041401""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041402","NC","37101041402","=""37101041402""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041504","NC","37101041504","=""37101041504""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041505","NC","37101041505","=""37101041505""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041506","NC","37101041506","=""37101041506""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041507","NC","37101041507","=""37101041507""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041508","NC","37101041508","=""37101041508""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041509","NC","37101041509","=""37101041509""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041510","NC","37101041510","=""37101041510""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37101041511","NC","37101041511","=""37101041511""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37103920100","NC","37103920100","=""37103920100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37103920200","NC","37103920200","=""37103920200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37103920300","NC","37103920300","=""37103920300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030101","NC","37105030101","=""37105030101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030102","NC","37105030102","=""37105030102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030200","NC","37105030200","=""37105030200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030300","NC","37105030300","=""37105030300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030401","NC","37105030401","=""37105030401""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030402","NC","37105030402","=""37105030402""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030502","NC","37105030502","=""37105030502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030504","NC","37105030504","=""37105030504""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030505","NC","37105030505","=""37105030505""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030506","NC","37105030506","=""37105030506""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030507","NC","37105030507","=""37105030507""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030601","NC","37105030601","=""37105030601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030602","NC","37105030602","=""37105030602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030702","NC","37105030702","=""37105030702""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030703","NC","37105030703","=""37105030703""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37105030704","NC","37105030704","=""37105030704""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107010100","NC","37107010100","=""37107010100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107010200","NC","37107010200","=""37107010200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107010300","NC","37107010300","=""37107010300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107010400","NC","37107010400","=""37107010400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107010500","NC","37107010500","=""37107010500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107010600","NC","37107010600","=""37107010600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107010700","NC","37107010700","=""37107010700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107010800","NC","37107010800","=""37107010800""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107010900","NC","37107010900","=""37107010900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107011001","NC","37107011001","=""37107011001""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107011002","NC","37107011002","=""37107011002""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107011100","NC","37107011100","=""37107011100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107011201","NC","37107011201","=""37107011201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107011202","NC","37107011202","=""37107011202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107011301","NC","37107011301","=""37107011301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107011302","NC","37107011302","=""37107011302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37107011400","NC","37107011400","=""37107011400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070100","NC","37109070100","=""37109070100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070201","NC","37109070201","=""37109070201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070202","NC","37109070202","=""37109070202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070300","NC","37109070300","=""37109070300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070400","NC","37109070400","=""37109070400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070500","NC","37109070500","=""37109070500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070600","NC","37109070600","=""37109070600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070700","NC","37109070700","=""37109070700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070800","NC","37109070800","=""37109070800""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070901","NC","37109070901","=""37109070901""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109070902","NC","37109070902","=""37109070902""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109071001","NC","37109071001","=""37109071001""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109071002","NC","37109071002","=""37109071002""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109071101","NC","37109071101","=""37109071101""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109071102","NC","37109071102","=""37109071102""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109071201","NC","37109071201","=""37109071201""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109071202","NC","37109071202","=""37109071202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37109071203","NC","37109071203","=""37109071203""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970101","NC","37111970101","=""37111970101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970102","NC","37111970102","=""37111970102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970200","NC","37111970200","=""37111970200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970300","NC","37111970300","=""37111970300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970400","NC","37111970400","=""37111970400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970500","NC","37111970500","=""37111970500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970600","NC","37111970600","=""37111970600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970700","NC","37111970700","=""37111970700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970800","NC","37111970800","=""37111970800""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970902","NC","37111970902","=""37111970902""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970903","NC","37111970903","=""37111970903""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37111970904","NC","37111970904","=""37111970904""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37113970100","NC","37113970100","=""37113970100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37113970200","NC","37113970200","=""37113970200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37113970302","NC","37113970302","=""37113970302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37113970303","NC","37113970303","=""37113970303""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37113970304","NC","37113970304","=""37113970304""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37113970400","NC","37113970400","=""37113970400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37113970501","NC","37113970501","=""37113970501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37113970502","NC","37113970502","=""37113970502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37113970600","NC","37113970600","=""37113970600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37113970700","NC","37113970700","=""37113970700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37115010100","NC","37115010100","=""37115010100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37115010200","NC","37115010200","=""37115010200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37115010400","NC","37115010400","=""37115010400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37115010500","NC","37115010500","=""37115010500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37115010601","NC","37115010601","=""37115010601""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37115010602","NC","37115010602","=""37115010602""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37115010700","NC","37115010700","=""37115010700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37117970100","NC","37117970100","=""37117970100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37117970200","NC","37117970200","=""37117970200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37117970300","NC","37117970300","=""37117970300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37117970400","NC","37117970400","=""37117970400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37117970500","NC","37117970500","=""37117970500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37117970600","NC","37117970600","=""37117970600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000101","NC","37119000101","=""37119000101""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000102","NC","37119000102","=""37119000102""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000103","NC","37119000103","=""37119000103""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000104","NC","37119000104","=""37119000104""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000301","NC","37119000301","=""37119000301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000302","NC","37119000302","=""37119000302""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
